year,industry,code,label,label,6000201001O0,6000207003O0,6000403001O0,6000901001D3,6000901002D1,6000901002D3,6000902001D2,6000903001D2,6000903016D1,6000904001D3,6000906001D6,6000908001D2,6000908001D3,6000908001D7,CO10100170O0,DR00000052,DR00000082,DR00000113,DR00000136,DR00000156,FNMKFN02,S41000210FD1,S41000210FD2,S41B0D1009O0
2013,C,48260,0,0,1.809874131,1.498860852,0.435214082,14.89990282,-0.598212917,-0.227256721,2.424419947,-1.469730324,-0.245492886,0,-1.951849101,14.5810462,0.13485695,0,0.543432196,0,0,0,0,0,0,-0.487252427,-0.59229379,0.525266414
2017,C,58450,0,0,1.809874131,1.498860852,2.044506952,12.61524464,-0.720213214,0.24538154,2.424419947,-1.074353786,0.168185929,1,-0.095234987,15.04783556,-0.814949969,0,0.543432196,0,0,0,0,0,0,-3.445455409,-3.775219837,1.099878993
2015,C,86450,0,0,0.052045691,0.017803504,2.044506952,14.77570765,0.07735122,-0.227256721,2.424419947,-1.074353786,0.767422178,0,-1.951849101,15.27472185,0.540662258,0,0.333740662,0,0,0,0,0,0,1.136622217,-0.34835248,0.796954346
2014,C,103230,0,0,1.809874131,1.498860852,2.044506952,13.52431277,0.034426817,0.24538154,0.194072188,-1.074353786,0.583465254,0,-0.000543685,13.85425754,0.005000306,0,2.145551361,0,0,0,0,0,0,-0.139748845,1.34953698,0.525266414
2013,M,45100,0,0,0.14622651,1.498860852,0.632544148,14.74613698,-0.423083959,-0.227256721,0.375658497,-0.573366407,0.234855894,0,-1.951849101,15.57558565,0.294074073,0,0.263547995,0,0,1,0,0,0,0.165210174,0.104458394,0.525266414
2013,C,123040,0,0,1.026363545,0.395296963,5.406052405,15.57590173,-1.078860648,0.24538154,1.149065338,-2.187115916,-0.387897973,0,-1.951849101,16.376358,-0.17114796,1,1.554613103,1,0,0,0,0,0,-1.197976639,-1.377025112,0.061151001
2014,C,41590,0,0,0.296786214,0.128508146,0.148615653,13.18521695,-0.605971191,0.24538154,2.424419947,-1.074353786,-0.310027229,0,-1.951849101,14.35811855,0.267932228,0,0.543432196,1,1,0,1,0,0,0.2127931,0.160336916,0.4824418
2013,C,4560,0,0,1.809874131,1.498860852,0.209694007,15.62817505,0.07735122,-0.227256721,0.012301788,-0.453954943,0.27817437,2,-1.951849101,15.85961015,0.25244884,0,0.309143232,0,0,0,0,0,0,0.553158968,0.753863393,0.525266414
2016,C,65500,0,0,0.237167163,1.326982946,0.162710658,13.74368457,-0.548701247,0.24538154,0.130330168,-0.768235955,-0.453582479,0,-0.006622597,15.0019958,-0.353381195,0,0.543432196,0,1,0,3,0,0,0.331696409,0.329816635,0.735340637
2015,C,4540,0,0,1.809874131,0.010173317,0.703019171,15.41178563,-1.561184124,0.24538154,0.055560608,-0.819780548,-0.360711945,0,-1.951849101,15.82657888,-0.024520463,0,0.410532638,0,0,0,1,0,0,0.290325321,0.044241151,1.232546309
2017,C,87600,0,0,1.809874131,1.498860852,2.044506952,13.72375225,0.07735122,-0.227256721,2.424419947,-1.074353786,1.462566914,4,-0.252212446,15.85955304,-0.132623275,1,0.543432196,0,0,0,0,0,0,-1.48706432,-1.983983957,0.525266414
2016,C,79370,0,0,1.809874131,1.498860852,2.044506952,14.80966351,0.07735122,-0.227256721,0.025724129,-1.074353786,0.457377298,0,-1.951849101,14.0429129,0.363101488,0,0.741698038,0,0,0,0,0,0,0.038337806,-0.496758432,0.093766698
2013,M,22100,0,0,1.809874131,0.473472913,0.876857563,15.92443202,-0.526584531,-0.227256721,2.424419947,-0.614098972,-0.235424619,0,-1.951849101,15.64754645,0.138795653,0,1.518016927,1,1,0,1,0,0,-0.100865251,-0.473106897,0.525266414
2013,J,67000,0,0,1.809874131,1.498860852,2.044506952,13.51087148,0.07735122,-0.227256721,2.424419947,-1.074353786,0.286485992,1,-0.035525574,15.8694166,-0.696571404,0,0.420131635,1,0,0,0,0,0,0.468627137,0.372942932,0.409975034
2015,C,12160,0,0,1.809874131,1.498860852,2.044506952,14.87276435,-0.546997804,0.24538154,2.424419947,-1.074353786,0.396202673,3,-1.951849101,14.54724767,0.066733641,0,0.543432196,0,0,0,0,0,0,0.53020007,1.180764609,0.525266414
2013,C,50890,0,0,0.035736856,0.242291635,0.284867365,14.45646962,-0.528238021,-0.227256721,2.424419947,-0.881748837,0.055685358,0,-1.951849101,15.71063246,0.394657603,0,0.543432196,0,0,0,0,0,0,1.191018842,1.027304651,0.167307464
2014,C,520,0,0,1.809874131,1.498860852,2.044506952,13.86547763,0.047448788,-0.227256721,0.092790723,-0.269585866,0.541320007,4,-0.131361558,15.87327624,-0.583160737,0,0.063768869,0,0,0,0,0,0,0.164714972,-0.324127103,0.525266414
2017,C,5490,0,0,0.043945276,1.498860852,2.044506952,20.39723289,-0.088333269,0.24538154,0.199126254,-1.074353786,0.651616772,0,-1.951849101,20.95962249,0.19946804,0,0.543432196,0,0,0,0,0,0,0.127519311,0.231230944,0.525266414
2017,G,41520,0,0,0.023964254,1.498860852,2.044506952,14.72989037,0.07735122,-0.227256721,2.424419947,-1.074353786,0.794255713,0,-0.005825051,16.93687697,-0.327716388,0,0.321741915,2,0,0,0,0,0,-1.138004489,-1.449904811,0.525266414
2013,C,53030,0,0,1.809874131,1.498860852,2.044506952,13.99411808,-0.076999323,0.24538154,2.424419947,-1.074353786,-0.404396693,0,-0.136393917,15.34748997,-0.199485469,1,0.543432196,0,3,1,3,0,0,0.414730188,0.45556817,0.308397205
2014,R,32800,0,0,0.146010499,0.953906964,2.044506952,12.83474122,-1.185895108,0.24538154,2.424419947,-1.074353786,-2.418968502,0,-0.425608739,16.25429193,-3.910158284,1,0.019373507,1,0,1,0,0,0,1.725820263,1.929241296,1.468826403
2014,C,27580,0,0,1.809874131,1.498860852,0.651337488,14.34373193,-0.855093523,-0.227256721,2.424419947,-1.036367554,-0.279921356,0,-1.951849101,16.0038182,-0.34324435,0,0.543432196,0,0,0,0,0,0,-0.872747689,-0.930294713,0.525266414
2014,N,38390,0,0,1.809874131,1.498860852,2.044506952,14.94742012,-1.579182439,0.24538154,2.424419947,-0.803759759,-0.008551992,0,-1.951849101,13.48795477,0.283995505,0,2.186947036,0,0,0,0,0,0,1.664396042,1.326474419,0.525266414
2016,C,46070,0,0,1.809874131,0.18125014,0.449309087,15.06752388,-1.198328886,0.24538154,0.094323611,-1.344582576,-0.196242216,0,-1.951849101,14.2486563,0.120753835,0,0.543432196,0,0,0,0,0,0,-0.842048065,-0.853014878,0.525266414
2013,C,47810,0,0,0.205737555,1.498860852,0.082838965,16.7642715,0.039004961,-0.227256721,2.424419947,-0.494122228,-0.111880465,0,-1.951849101,16.67685092,0.094525546,0,0.650507565,0,0,0,0,0,0,0.260225805,0.211291943,0.525266414
2013,C,86060,0,0,1.809874131,1.498860852,0.209694007,13.06638651,0.07735122,-0.227256721,0.460990223,-0.427322012,-0.00479698,1,-1.951849101,13.06322202,-0.10496452,1,0.543432196,0,0,0,0,0,0,-0.158542872,-0.122143131,0.778865918
2014,C,83550,0,0,1.809874131,1.498860852,2.044506952,13.76176205,0.07735122,-0.227256721,0.081312654,-1.074353786,0.358754917,1,-1.951849101,12.84676467,0.166354239,0,0.543432196,0,0,0,0,0,0,0.561499937,-0.154564342,0.344574061
2017,C,127160,0,0,0.103672332,1.498860852,0.134520649,13.64891327,-1.997314757,0.24538154,0.133446679,-0.947139064,-0.274978123,0,-0.058141677,14.33991842,-0.284601474,1,0.547318347,0,0,1,1,0,0,0.203991723,-0.279835888,0.452200209
2016,C,161000,0,0,1.809874131,0.144973286,0.820477544,15.14922638,0.07735122,-0.227256721,2.424419947,-1.074353786,0.196334344,3,-1.951849101,16.33428369,0.716097685,0,0.213753198,0,0,0,0,0,0,1.800648013,1.885827147,0.426028515
2015,C,89140,0,0,1.809874131,1.498860852,2.044506952,12.6625218,0.07735122,-0.227256721,2.424419947,-1.074353786,1.026875275,2,-1.951849101,13.5883492,0.217983432,0,0.543432196,0,0,0,0,0,0,2.200907486,2.502997935,2.52552977
2017,J,42500,0,0,0.053773779,1.498860852,0.364739059,13.56530788,0.07735122,-0.227256721,2.424419947,-1.074353786,0.483328202,0,-1.951849101,13.27901146,0.29706007,0,0.543432196,0,3,0,3,0,0,-0.700762476,-0.80560749,0.525266414
2016,C,53260,0,0,1.809874131,1.498860852,2.044506952,14.04131935,0.07735122,-0.227256721,2.424419947,-1.074353786,0.80880993,0,-1.951849101,13.09700078,0.22307649,0,0.736898539,0,0,0,0,0,0,0.567771101,0.122727307,1.074894351
2013,C,5180,0,0,1.809874131,1.498860852,2.044506952,15.5234788,0.07735122,-0.227256721,2.424419947,-1.074353786,0.829677186,0,-1.951849101,15.4886991,0.363655959,0,0.543432196,0,0,0,0,0,0,-0.322131483,-0.326614614,0.525266414
2017,C,39230,0,0,0.459658547,0.124626121,0.632544148,13.10136797,0.07735122,-0.227256721,2.424419947,-1.129827804,-2.636144536,0,-1.951849101,16.12384035,-0.561851763,1,0.543432196,2,3,1,3,1,0,-1.932251565,-1.440679453,1.133342585
2015,C,65450,0,0,0.083151282,1.498860852,2.044506952,13.23458781,-0.1626074,0.24538154,2.424419947,-0.050299906,0.21249486,0,-1.951849101,12.47398763,0.12787048,0,0.543432196,0,0,0,0,0,0,0.577136277,-0.424530868,0.98383042
2016,C,112610,0,0,1.809874131,1.498860852,2.044506952,15.09200411,0.07735122,-0.227256721,2.424419947,-1.074353786,0.279194668,0,-0.099677848,17.22915642,-0.257686608,0,0.648107816,0,0,0,0,0,0,-0.784342833,-0.530158007,0.23576086
2017,C,3720,0,0,1.809874131,1.498860852,2.044506952,13.84477963,-0.829132402,0.24538154,0.320377006,-0.400259831,-0.586136138,4,-0.178180628,16.06485263,-1.575817497,1,0.543432196,0,0,0,0,0,0,-1.117729137,-0.74835771,0.525266414
2016,C,79000,0,0,1.809874131,1.498860852,2.044506952,13.41869083,0.07735122,-0.227256721,2.424419947,-1.074353786,1.180135563,1,-1.951849101,14.16901795,0.251028046,0,1.084862183,0,0,0,0,0,0,-0.497154317,-0.063050105,0.525266414
2013,M,16710,0,0,1.809874131,1.498860852,0.280169031,16.22599825,-0.351135934,0.24538154,1.643630355,-0.625602857,0.170948808,0,-1.951849101,15.16064521,0.128681923,0,1.907376246,0,0,0,0,0,0,0.23613152,0.185234324,0.525266414
2017,B,3580,0,0,1.809874131,0.3951631,2.044506952,13.43620798,0.07735122,0.24538154,2.424419947,-1.074353786,-0.71798381,1,-0.04050979,13.85203755,-0.064239846,1,0.088366299,0,3,0,3,0,0,-0.512213445,0.101699971,0.294209094
2017,C,138080,0,0,1.809874131,0.117531386,2.044506952,13.6846447,0.07735122,-0.227256721,2.424419947,-1.074353786,0.285756439,1,-0.034398337,14.98907426,-0.112681603,0,0.543432196,1,0,0,0,0,0,-0.479952645,-0.794344787,0.525266414
2014,M,60560,0,0,1.809874131,0.034402507,2.044506952,14.11002484,0.07735122,0.24538154,2.424419947,-1.074353786,0.167052424,1,-0.032987144,14.58331215,-0.047078675,0,0.543432196,0,1,1,1,0,0,-0.421271144,-1.428202046,0.525266414
2013,C,6890,0,0,1.809874131,1.498860852,2.044506952,13.8057599,0.07735122,0.24538154,2.424419947,-1.074353786,0.63561566,1,-1.951849101,14.28347908,0.219144833,0,0.988872213,0,0,0,0,0,0,0.559342295,0.725436119,0.525266414
2014,E,60150,0,0,1.809874131,1.498860852,2.044506952,14.84324645,-1.488151727,0.24538154,2.424419947,-0.285195463,0.226670394,3,-0.009366293,15.22574317,-0.11139728,0,0.543432196,1,0,3,0,0,0,1.593891485,1.575661814,0.090827329
2016,G,10600,0,0,1.809874131,1.498860852,0.181503998,13.2290654,0.07735122,-0.227256721,2.424419947,-0.019667331,-1.596151705,3,-0.008472138,14.91116554,-0.23733723,0,0.543432196,0,0,0,0,0,0,-0.372752941,0.03843822,0.166346517
2015,C,45660,0,0,1.809874131,1.498860852,2.044506952,13.29529838,0.066672077,0.24538154,2.424419947,-1.074353786,1.278088185,1,-1.951849101,13.47410859,0.737033743,0,0.543432196,1,0,1,0,0,0,0.133140124,-1.230028519,0.407940086
2017,P,215200,0,0,0.370337977,1.498860852,2.044506952,14.77021157,-1.234430775,0.24538154,2.424419947,-1.074353786,-0.292231374,0,-1.951849101,14.98781461,0.201969165,0,0.543432196,0,0,0,0,0,0,0.051422409,0.79623026,0.525266414
2013,J,53350,0,0,1.809874131,1.498860852,2.044506952,14.62779991,0.07735122,0.24538154,0.503126828,-0.108674838,-0.007055644,0,-1.951849101,15.01736394,0.372277837,0,0.976273529,0,0,0,0,0,0,-0.579675662,-0.794072182,0.525266414
2014,J,34120,0,0,0.031848657,1.498860852,2.044506952,15.86346973,0.002312188,0.24538154,2.424419947,-1.074353786,0.53435599,0,-0.031501912,16.52893825,-0.061020167,0,0.543432196,0,0,0,0,0,0,-0.647590629,-0.46254436,0.525266414
2017,C,10820,0,0,1.809874131,1.498860852,0.021760611,14.40371668,-0.686984208,0.24538154,2.424419947,-0.743841815,-0.218960507,0,-1.951849101,14.36650394,0.096818376,0,0.617511013,0,0,0,0,0,0,-0.7445193,-0.00048854,0.525266414
2016,G,12700,0,0,0.083367293,1.498860852,2.044506952,15.98933075,0.07735122,-0.227256721,0.249101021,-1.247806841,0.074826964,0,-1.951849101,15.02472534,0.184137569,0,0.543432196,0,0,0,0,0,0,-0.969122982,-1.139265906,0.525266414
2015,J,69410,0,0,1.809874131,1.498860852,2.044506952,13.09376861,0.07735122,0.24538154,2.424419947,-1.074353786,0.511199097,1,-0.101305867,15.25016038,-0.301324384,0,0.543432196,0,0,0,0,0,0,0.004674173,0.113290921,1.240799154
2017,M,60560,0,0,1.454065429,1.498860852,2.044506952,15.00060854,-1.181402918,0.24538154,0.003154122,-0.498585139,-0.405687398,0,-1.951849101,17.28774654,-0.901466208,0,0.630709634,1,1,1,1,0,0,-0.919974473,-0.309217912,0.08031343
2016,C,3000,0,0,1.809874131,1.498860852,2.044506952,14.60771043,0.07735122,-0.227256721,2.424419947,-1.074353786,1.290365098,1,-1.951849101,15.22349007,0.359891726,0,0.543432196,0,0,0,0,0,0,0.346574443,0.870038478,0.577010364
2017,C,226350,0,0,1.809874131,1.498860852,0.092235635,12.98269619,-0.154835439,-0.227256721,2.424419947,-0.440417021,-1.074907386,2,-0.125485142,16.57904344,-2.454512145,1,0.543432196,1,3,0,3,1,0,-1.888185787,-2.205893959,1.62941773
2013,J,67920,0,0,0.050965635,1.498860852,2.044506952,13.35816224,0.07735122,-0.227256721,2.424419947,-1.074353786,0.147222784,0,-0.019737068,14.20385621,0.007463187,0,0.543432196,0,0,0,0,0,0,0.215067328,0.006823647,0.525266414
2016,C,75970,0,0,1.809874131,1.498860852,2.044506952,13.9665244,0.07735122,0.24538154,2.424419947,-1.074353786,0.158928013,4,-1.951849101,14.16540726,0.075621786,0,0.907280737,0,0,0,0,0,0,0.98666166,0.544860884,1.119267527
2016,C,43360,0,0,1.809874131,1.498860852,2.044506952,13.0993346,0.07735122,-0.227256721,2.424419947,-1.074353786,0.875220668,2,-0.114647209,14.25188941,-0.245001305,1,0.274946804,0,0,0,0,0,0,0.780877431,0.564838122,1.098578887
2013,C,12450,0,0,1.809874131,1.498860852,2.044506952,17.32945025,-0.247287576,0.24538154,2.424419947,-0.340661049,0.249551082,2,-1.951849101,17.66065626,0.205642828,0,0.543432196,0,0,0,0,0,0,-0.209782574,-0.262355205,0.525266414
2016,C,82800,0,0,1.809874131,1.498860852,0.397627403,12.87370007,0.07735122,-0.227256721,2.424419947,-0.129074018,-3.16554809,3,-1.951849101,15.16398094,-0.245142789,1,0.543432196,0,0,0,0,0,0,0.037907475,-0.391648417,0.883778802
2017,C,89010,0,0,0.094707874,1.498860852,0.848667553,14.51637237,-1.146347075,0.24538154,0.166667489,-1.06430273,-0.182090054,0,-0.047361339,15.26811451,-0.415632628,1,0.543432196,0,1,0,1,0,0,-1.295673375,-1.431492483,0.525266414
2013,C,4130,0,0,0.036708906,1.498860852,2.044506952,15.4760857,0.07735122,-0.227256721,2.424419947,-1.074353786,0.919931186,0,-1.951849101,16.51098957,0.525104008,0,0.543432196,0,0,0,0,0,0,-0.012583287,0.2391483,0.525266414
2013,J,3560,0,0,0.299486352,0.162777056,2.044506952,13.58655362,-0.404245463,0.24538154,2.424419947,-0.156504834,-0.839753518,0,-0.011175223,14.37915019,-0.004987292,0,0.543432196,0,0,0,0,0,0,0.223680333,0.17379708,0.525266414
2017,C,69330,0,0,1.809874131,1.498860852,2.044506952,13.1136695,-0.601582123,0.24538154,2.424419947,-1.074353786,0.339231085,4,-0.688877857,14.68114245,-0.894532557,1,0.543432196,0,0,0,0,0,0,-2.491097643,-2.003852079,1.279519696
2017,C,43260,0,0,1.809874131,1.498860852,0.115727309,13.63057817,-0.793316111,-0.227256721,0.107394702,-0.629826398,-0.439971436,0,-1.951849101,14.42474152,0.02045797,0,0.543432196,1,0,0,0,0,0,-1.009498254,-1.878546873,0.525266414
2014,C,96870,0,0,1.809874131,1.498860852,2.044506952,12.20473664,0.07735122,0.24538154,2.424419947,-1.074353786,-0.083559103,3,-0.621357599,14.79203063,-0.785519936,1,0.543432196,0,0,1,0,0,0,-0.858262687,-0.91569757,0.289913092
2016,C,7460,0,0,1.809874131,0.028780264,2.044506952,13.50105318,-1.641354535,0.24538154,2.424419947,-0.558578582,-0.330553699,4,-1.951849101,15.3235557,0.160657877,0,0.710501297,0,0,0,0,0,0,-0.393494117,-0.845979952,0.090996908
2017,C,33790,0,0,1.809874131,0.864888117,2.044506952,13.25766103,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.265851427,0,-0.410609849,14.49869629,-0.430981416,1,0.920479358,1,1,0,1,0,0,-0.388025309,-0.701705757,0.224286013
2015,F,94820,0,0,1.809874131,1.498860852,2.044506952,13.81234238,-0.1754988,0.24538154,2.424419947,-1.074353786,0.397684107,0,-1.951849101,13.77864818,0.145452322,0,0.096765421,0,0,0,0,0,1,-0.209712531,-0.115691594,0.525266414
2013,C,880,0,0,1.809874131,1.498860852,0.75000252,20.82589794,-0.68934581,0.24538154,14.55242309,-2.203156207,-0.332123849,0,-1.951849101,18.93844532,0.001558985,0,0.543432196,0,0,0,0,0,0,0.308642864,0.290278362,0.525266414
2014,G,32940,0,0,1.809874131,1.498860852,2.044506952,13.80984782,-1.7163727,0.24538154,0.048921484,-0.834208668,-0.149967753,2,-1.951849101,15.78248823,0.004732446,0,0.418931761,1,0,0,0,0,0,0.386165034,-0.358624838,0.525266414
2017,C,97870,0,0,1.809874131,1.498860852,2.044506952,13.29637894,0.07735122,-0.227256721,2.424419947,-1.074353786,0.972689764,2,-1.951849101,13.62801909,0.440770569,0,0.282146052,0,0,0,0,0,0,-1.020725844,-1.154416329,0.525266414
2015,G,37710,0,0,1.809874131,1.498860852,2.044506952,15.6511409,-1.511231414,0.24538154,2.424419947,-1.074353786,0.972172037,0,-1.951849101,14.76957286,0.37699714,0,1.293040433,0,0,0,0,0,0,-0.24763062,-0.22689216,0.525266414
2017,C,1820,0,0,0.058202006,0.227700576,0.576164129,14.04490403,-0.113911348,-0.227256721,2.424419947,-0.319051943,0.262106775,0,-1.951849101,15.50963622,0.61745359,0,0.543432196,0,0,0,0,0,0,2.698944191,3.081351571,0.835787941
2015,C,43650,0,0,1.809874131,1.498860852,2.044506952,14.53766287,0.07735122,0.24538154,2.424419947,-1.074353786,1.016026898,4,-0.137810679,15.18795681,-0.099926508,0,0.543432196,0,0,0,0,0,0,0.123593319,-0.372322596,0.339995428
2015,G,36030,0,0,0.084123332,1.498860852,2.044506952,14.62246771,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.763640152,0,-1.951849101,15.08109708,0.16149148,0,1.570811411,0,0,0,1,0,0,0.311093415,0.52806221,0.62986249
2017,C,7770,0,0,1.809874131,1.498860852,2.044506952,13.93565263,0.07735122,-0.227256721,2.424419947,-1.074353786,0.94046761,0,-1.951849101,13.57888907,0.140773894,0,1.70519737,0,0,0,0,0,0,-0.918594812,-1.051494607,0.525266414
2016,J,33830,0,0,1.809874131,1.498860852,2.044506952,13.84208184,0.07735122,-0.227256721,2.424419947,-1.074353786,0.540987696,1,-1.951849101,12.92205233,0.123707657,0,0.543432196,0,0,0,0,0,0,0.252867249,0.974004568,0.525266414
2013,C,25880,0,0,1.809874131,1.498860852,0.017062276,13.84233152,-0.007983335,-0.227256721,0.433414524,-0.459781141,0.350429697,0,-1.951849101,13.57061575,0.008720781,0,0.543432196,0,0,1,0,0,0,0.145167072,0.14430173,1.376462366
2014,C,86060,0,0,1.809874131,1.498860852,0.0875373,13.0380716,0.07735122,-0.227256721,0.24824178,-0.348616159,0.037414899,2,-1.951849101,12.93239096,0.007717372,0,0.543432196,0,0,0,0,0,0,0.478653089,-0.007758501,0.037636044
2017,C,101160,0,0,0.189860742,0.033197741,2.044506952,13.81853135,-0.645829721,0.24538154,2.424419947,-0.395938561,-0.11092865,0,-1.951849101,15.271247,0.33971633,0,0.543432196,0,0,0,0,0,0,1.361845917,0.886982324,0.245031179
2014,C,93380,0,0,1.809874131,1.498860852,2.044506952,13.62406156,0.07735122,0.24538154,2.424419947,-1.074353786,0.490361121,0,-1.951849101,13.33129987,0.284641451,0,0.838287946,0,0,0,0,0,0,0.368023084,0.500916163,0.525266414
2015,G,5110,0,0,1.809874131,0.363303723,2.044506952,13.37338052,0.07735122,-0.227256721,2.424419947,-0.311836317,-0.285614502,0,-0.252061272,13.84251641,-0.061606065,0,0.543432196,0,0,0,0,0,0,3.203981693,3.332379906,2.563685049
2015,G,43090,0,0,1.809874131,1.498860852,0.035855616,12.29266039,0.07735122,-0.227256721,2.424419947,-0.903592654,-3.322736801,3,-1.951849101,15.21560787,-2.235671873,1,0.543432196,1,3,0,3,3,0,-0.250083106,-1.745793568,2.644291607
2017,N,39310,0,0,1.809874131,1.498860852,2.044506952,13.87055222,0.07735122,-0.227256721,2.424419947,-1.074353786,0.534975802,3,-1.951849101,15.31806623,-0.070543625,0,0.543432196,0,0,0,0,0,0,-1.166760731,-1.107777242,0.525266414
2015,L,15020,0,0,1.809874131,1.498860852,2.044506952,13.90822327,-0.810661514,-0.227256721,2.424419947,-0.567415275,0.091011621,0,-0.101848769,16.03765908,0.049029176,0,0.543432196,0,0,0,0,0,0,-0.995317602,-1.753854145,0.527662871
2014,C,39010,0,0,0.49702846,0.158225716,0.374135728,13.17849451,0.07735122,-0.227256721,2.424419947,-0.200957263,0.308509349,0,-1.951849101,14.79843231,0.557611397,0,0.543432196,0,0,0,0,0,0,1.064823071,0.967519985,1.491889149
2016,J,18260,0,0,1.809874131,1.498860852,2.044506952,17.96781432,0.07735122,-0.227256721,2.424419947,-1.074353786,0.692614804,0,-1.951849101,17.30442071,0.407930513,0,0.948676412,0,0,0,0,0,0,-1.444180311,-0.589430362,0.525266414
2013,C,12340,0,0,1.809874131,1.498860852,0.407024073,13.26081024,-0.916563285,-0.227256721,2.424419947,-1.233817931,-0.570258757,0,-0.043494312,15.11880153,-0.301312807,1,0.543432196,0,0,0,0,0,0,0.460900536,0.686546259,0.290987092
2013,C,480,0,0,1.809874131,1.498860852,2.044506952,16.22064085,-0.359675702,0.24538154,0.445126312,-0.029351178,0.293413092,0,-1.951849101,14.66652667,0.198244515,0,1.152055163,0,0,0,0,0,0,0.609417284,0.810557257,0.525266414
2013,M,6120,0,0,1.809874131,1.498860852,1.24802602,17.67675483,-0.224178945,0.24538154,0.363095814,-0.941411445,0.035377336,1,-1.951849101,18.19092815,-0.000521329,0,0.543432196,0,0,0,0,0,0,-0.176796938,0.305346812,0.525266414
2017,C,2270,0,0,1.809874131,1.498860852,0.106330639,16.22778028,-0.098903215,0.24538154,2.424419947,-0.11681714,0.991477606,0,-1.951849101,16.78717587,0.42260062,0,0.435730006,0,0,0,0,0,0,-0.783936502,-0.3858829,0.525266414
2015,C,11170,0,0,1.809874131,0.060371915,2.044506952,18.50696543,0.07735122,0.24538154,2.424419947,-1.074353786,0.733417962,2,-1.951849101,19.72995094,0.470192434,0,0.756096533,0,0,0,0,0,0,0.885240242,0.091151946,0.348078694
2015,G,18670,0,0,1.809874131,0.046316308,0.30835904,17.47350663,-0.025757096,0.24538154,0.789999834,-0.793138223,0.061488765,3,-1.951849101,16.38534666,0.090210435,0,0.880883495,0,0,0,0,0,0,-0.682245718,-1.449449443,0.525266414
2017,C,25880,0,0,1.809874131,0.002944719,2.044506952,13.77853077,-0.146878418,-0.227256721,0.15527158,-0.065990074,0.362462837,4,-1.951849101,15.12499751,0.345900846,0,0.543432196,0,1,0,1,0,0,-2.612708049,-2.228812655,1.515178
2016,J,43610,0,0,0.157675096,0.023158021,2.044506952,13.83818191,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.668391349,0,-1.951849101,14.65811555,0.405987041,0,1.084262246,0,0,0,0,0,0,-0.446995608,0.268723427,0.525266414
2016,C,200230,0,0,1.809874131,1.188167089,2.044506952,13.9613803,-0.24124772,0.24538154,2.424419947,-1.074353786,-0.017171446,0,-0.307688621,15.34646261,-0.212277421,0,0.543432196,1,3,1,3,0,0,2.872119829,3.18290765,3.892415506
2016,C,69140,0,0,1.809874131,0.000535186,2.044506952,12.70340805,-0.219293665,-0.227256721,2.424419947,-0.101325307,0.101511349,0,-1.951849101,15.49452411,0.362601901,0,0.75009716,0,1,1,1,0,0,0.3946759,0.804694137,1.005932219
2013,C,101240,0,0,0.05496184,0.041898831,2.044506952,13.08392775,0.07735122,0.24538154,2.424419947,-1.074353786,0.412075615,0,-1.951849101,12.18697395,0.268960401,0,0.543432196,0,0,0,0,0,0,0.456288795,0.621584787,0.525266414
2016,C,115450,0,0,1.809874131,1.498860852,2.044506952,13.08143172,-0.991770996,0.24538154,2.424419947,-1.074353786,-1.84135368,0,-0.294302532,14.29677454,-0.589660664,1,0.543432196,1,1,0,1,0,0,0.443753408,0.852573661,0.680510089
2013,C,21040,0,0,0.028824502,1.498860852,1.910491241,14.53425072,-1.319118059,-0.227256721,0.159646717,-1.84014202,-0.517458391,0,-1.951849101,15.14343236,-0.231848197,1,0.013374134,1,0,1,0,0,0,-0.700557737,-0.509559489,0.525266414
2014,C,56700,0,0,1.809874131,1.498860852,0.261375691,14.61408343,-1.611007766,0.24538154,0.09028464,-0.933854037,-0.270204625,4,-1.951849101,15.93719181,0.180051979,0,0.543432196,1,0,0,0,0,0,0.466537904,0.41935953,0.525266414
2013,C,115160,0,0,0.011327607,1.498860852,0.313057375,15.91516149,0.07735122,-0.227256721,0.445463194,-0.202619533,-0.165162141,0,-1.951849101,15.97388427,0.163216107,0,0.543432196,0,0,0,0,0,0,0.175688194,0.177557692,0.525266414
2015,C,12800,0,0,1.809874131,1.498860852,2.056139622,15.44961512,-0.960379217,-0.227256721,0.334499097,-1.361011518,-0.223904575,1,-0.042634593,16.71884413,-0.533341372,1,0.543432196,0,0,0,0,0,0,0.42239072,1.072120608,0.566835623
2017,C,69140,0,0,1.809874131,1.498860852,2.044506952,12.78680359,-0.288582992,-0.227256721,0.005826515,-0.163055246,0.056031424,0,-1.951849101,13.84258025,-0.011403295,0,0.121362851,0,1,1,1,0,0,-1.042766857,-0.301045106,0.414610194
2015,C,39230,0,0,1.809874131,1.498860852,2.044506952,13.81782659,-1.646258318,0.24538154,0.010939228,-1.034464884,-1.029929925,1,-0.040341073,12.52211772,-0.01782741,0,0.543432196,0,0,0,0,0,0,0.646669258,0.907131251,0.688819461
2015,C,24850,0,0,1.809874131,1.498860852,2.044506952,13.02518194,0.07735122,-0.227256721,0.054165243,-0.246961475,-1.635338551,2,-0.227486644,15.03280982,-1.37643418,1,0.543432196,0,0,0,3,0,0,1.532911449,2.184793542,2.798325879
